start
1.2509750566893423
1.5230839002267575
1.7211791383219954
2.195736961451247
2.3510204081632646
2.616598639455782
2.91265306122449
3.2275736961451247
3.512018140589569
3.861768707482993
4.112834467120182
4.408888888888888
4.6454421768707475
4.845714285714286
5.106938775510204
5.5415873015873025
5.93922902494331
6.1387755102040815
6.559637188208618
6.759909297052154
7.099501133786847
7.321541950113379
7.603083900226758
7.9412244897959186
8.284444444444446
8.473832199546484
8.878004535147392
9.173333333333332
9.531791383219954
9.721904761904762
10.136961451247165
10.476553287981858
10.675374149659863
11.055600907029483
11.325532879818596
11.612879818594106
12.038095238095238
12.228208616780046
12.575056689342405
12.868934240362812
13.271655328798188
13.461768707482992
13.711383219954646
14.169251700680277
14.455873015873014
14.853514739229027
15.040725623582764
15.440544217687076
15.629931972789114
15.94049886621315
16.314920634920636
16.756099773242628
16.94331065759637
17.13197278911565
17.589115646258506
17.787936507936507
18.19573696145125
18.348117913832198
18.75156462585034
19.036009070294785
19.348752834467117
19.603446712018137
19.859591836734694
20.211519274376418
20.408888888888892
20.780408163265303
20.970521541950117
21.327528344671205
21.640997732426307
21.890612244897962
22.27736961451247
22.65541950113379
22.855691609977328
23.129977324263034
23.42748299319728
23.886077097505673
24.170521541950112
24.36063492063492
24.843900226757373
25.311201814058958
25.581133786848074
25.900408163265304
26.209523809523805
26.428662131519275
26.832834467120183
27.070839002267572
27.374875283446706
27.83854875283447
28.181768707483
28.3718820861678
28.725986394557825
29.10040816326531
29.29995464852608
29.648253968253968
30.02195011337869
30.212063492063493
30.579229024943313
30.891247165532885
31.113287981859408
31.313560090702943
31.625578231292515
31.950657596371883
32.31201814058957
32.57469387755102
32.80253968253968
33.14503401360544
33.54993197278912
33.82566893424036
33.99619047619048
34.304580498866216
34.658684807256236
34.99682539682539
35.2972335600907
35.464126984126985
35.86757369614512
36.096870748299324
36.45605442176871
36.693333333333335
37.19111111111111
37.701950113378686
38.07492063492064
38.43773242630385
38.77079365079366
39.077732426303854
39.39845804988662
39.8962358276644
40.130612244897954
40.48108843537415
40.83809523809524
41.20671201814059
41.42585034013605
41.83437641723356
42.00489795918367
42.31546485260771
42.5578231292517
42.90757369614512
43.26893424036281
43.65931972789115
43.85886621315192
44.21006802721089
44.52716553287983
44.68514415289925
45.13378684807257
45.34566893424036
45.64897959183673
45.934875283446715
46.20480725623583
46.65759637188208
46.94784580498866
47.1633560090703
47.6778231292517
47.96662131519275
48.15673469387756
48.496326530612244
48.68571428571428
49.11600907029479
49.374331065759634
49.55428571428571
49.9178231292517
50.366258503401355
50.68625850340136
50.84662131519274
51.479365079365074
51.67891156462586
52.02503401360544
52.24199546485261
52.63963718820862
52.83990929705215
53.324625850340134
53.50385487528345
53.78612244897958
54.019773242630386
54.43482993197279
54.67573696145125
54.95582766439909
55.43038548752834
55.69451247165533
56.01886621315193
56.2938775510204
56.559455782312924
57.0746485260771
57.221224489795915
57.51437641723356
57.951201814058955
58.16235827664399
58.59990929705215
58.879999999999995
59.0897052154195
59.36616780045352
60.52353741496599
