end
0.4801995464852608
0.4837823129251701
0.6713197278911563
0.783002267573696
0.942612244897959
1.1504308390022675
1.3202721088435367
1.4718820861678004
1.622857142857143
1.8898231292517007
2.125750566893424
2.0302585034013605
2.1811247165532888
2.43287074829932
2.478149659863946
2.5550022675736965
2.7849795918367346
2.8810521541950114
3.219310657596372
3.211283446712018
3.356698412698412
3.5902857142857147
3.8765442176870755
3.7546122448979586
4.0503582766439905
4.067002267573698
4.2545034013605445
4.466004535147393
4.498612244897959
4.72674829931973
4.867492063492063
4.926222222222222
5.045514739229025
5.286358276643991
5.3262222222222215
5.475002267573698
5.641832199546485
5.937260770975058
5.950612244897958
6.10292970521542
6.289405895691611
6.498675736961453
6.526185941043084
6.64441723356009
6.799990929705217
6.942149659863945
7.085160997732428
7.298784580498868
7.384027210884356
7.634321995464852
7.782321995464853
7.8359546485260765
7.998185941043085
8.087002267573693
8.333650793650792
8.383673469387753
8.510222222222222
8.972471655328798
8.837832199546483
9.048553287981859
9.096380952380954
9.219392290249433
9.509931972789113
9.586784580498867
9.72968707482993
10.18142403628118
9.980063492063493
10.230358276643988
10.235002267573696
10.384417233560088
10.518612244897957
10.79502947845805
10.924589569160995
11.073297052154194
11.227419501133786
11.273795918367346
11.363002267573693
11.553478458049886
11.72321088435374
11.869015873015869
11.955319727891155
12.10328344671202
12.233832199546486
12.348770975056688
12.545369614512474
12.811419501133786
12.814612244897958
12.935002267573694
13.086612244897955
13.20445351473923
13.411918367346935
13.677188208616776
13.681832199546486
13.934712018140585
13.947002267573696
14.127247165532875
14.27489342403628
14.353941043083898
14.548453514739226
14.71383219954648
14.804489795918366
15.04133333333333
15.187954648526077
15.355528344671198
15.429832199546485
15.577442176870747
15.694222222222221
15.851247165532875
16.032698412698412
16.161088435374143
16.354149659863946
16.567419501133784
16.688553287981858
16.710612244897955
16.88324716553288
16.99422222222222
17.15850340136054
17.287002267573698
17.43280725623583
17.5790022675737
17.847419501133782
17.922113378684806
18.05446712018141
18.23662585034014
18.42741950113379
18.578639455782316
18.70741950113378
18.925786848072562
18.919637188208615
19.050149659863944
19.190539682539683
19.286612244897956
19.418612244897957
19.623954648526077
19.799845804988657
19.989578231292512
20.10780952380952
20.197795918367348
20.26739229024944
20.48324716553288
20.64897959183673
20.714222222222222
20.95000453514739
20.99383219954649
21.22144217687075
21.315002267573696
21.46622222222222
21.741578231292515
21.746612244897957
21.9030022675737
22.140235827664398
22.21783219954649
22.375673469387753
22.608553287981856
22.64261224489795
22.809868480725626
23.004272108843537
23.120417233560094
23.2310022675737
23.453015873015868
