start_absolute_time

0.9

1.09480525

1.2896105

1.48441575

1.679221

1.87402625

2.0688315

2.26363675

2.458442

2.65324725

2.8480525

3.04285775

3.237663

3.43246825

3.6272735

3.82207875

4.016884

4.21168925

4.4064945

4.60129975

4.796105

4.99091025

5.1857155

5.38052075

5.575326

5.77013125

5.9649365

6.15974175

6.354547

6.54935225

6.7441575

6.93896275

7.133768

7.32857325

7.5233785

7.71818375

7.912989

8.10779425

8.3025995

8.49740475

8.69221

8.88701525

9.0818205

9.27662575

9.471431

9.66623625

9.8610415

10.05584675

10.250652

10.44545725

10.6402625

10.83506775

11.029873

11.22467825

11.4194835

11.61428875

11.809094

12.00389925

12.1987045

12.39350975

12.588315

12.78312025

12.9779255

13.17273075

13.367536

13.56234125

13.7571465

13.95195175

14.146757

14.34156225

14.5363675

14.73117275

14.925978

15.12078325

15.3155885

15.51039375

15.705199

15.90000425

16.0948095

16.28961475

16.48442

16.67922525

16.8740305

17.06883575

17.263641

17.45844625

17.6532515

17.84805675

18.042862

18.23766725

18.4324725

18.62727775

18.822083

19.01688825

19.2116935

19.40649875

19.601304

19.79610925

19.9909145

20.18571975

20.380525

20.57533025

20.7701355

20.96494075

21.159746

21.35455125

21.5493565

21.74416175

21.938967

22.13377225

22.3285775

22.52338275

22.718188

22.91299325

23.1077985

23.30260375

23.497409

23.69221425

23.8870195

24.08182475

24.27663

24.47143525

24.6662405

24.86104575

25.055851

25.25065625

25.4454615

25.64026675

25.835072

26.02987725

26.2246825

26.41948775

26.614293

26.80909825

27.0039035

27.19870875

27.393514

27.58831925

27.7831245

27.97792975

28.172735

28.36754025

28.5623455

28.75715075

28.951956

29.14676125

29.3415665

29.53637175

29.731177

29.92598225

30.1207875

30.31559275

30.510398

30.70520325

30.9000085

31.09481375

31.289619

31.48442425

31.6792295

31.87403475

32.06884

32.26364525

32.4584505

32.65325575

32.848061

33.04286625

33.2376715

33.43247675

33.627282

33.82208725

34.0168925

34.21169775

34.406503

34.60130825

34.7961135

34.99091875

35.185724

35.38052925

35.5753345

35.77013975

35.964945

36.15975025

36.3545555

36.54936075

36.744166

36.93897125

37.1337765

37.32858175

37.523387

37.71819225
