start

0.004

0.348

0.488

0.632

0.764

0.912

1.04

1.22

1.36

1.54

1.672

1.876

2.004

2.136

2.276

2.404

2.536

2.676

2.804

3.016

3.156

3.284

3.416

3.576

3.724

3.908

4.048

4.176

4.328

4.468

4.596

4.744

4.884

5.012

5.144

5.284

5.456

5.588

5.792

5.92

6.052

6.208

6.336

6.468

6.608

6.736

6.868

7.056

7.184

7.336

7.476

7.624

7.756

7.94

8.068

8.2

8.34

8.468

8.64

8.784

8.912

9.044

9.212

9.34

9.472

9.612

9.788

9.948

10.088

10.216

10.348

10.488

10.628

10.804

10.944

11.072

11.204

11.344

11.504

11.636

11.776

11.916

12.048

12.18

12.308

12.448

12.656

12.784

12.916

13.056

13.184

13.316

13.5

13.628

13.788

13.928

14.056

14.208

14.348

14.528

14.66

14.8

14.928

15.108

15.248

15.376

15.512

15.652

15.78

15.96

16.1

16.28

16.412

16.552

16.68

16.812

16.952

17.08

17.268

17.408

17.56

17.692

17.832

17.96

18.132

18.272

18.4

18.552

18.692

18.86

18.976

19.128

19.256

19.388

19.544

19.672

19.824

19.964

20.128

20.26

20.412

20.54

20.672

20.812

20.94

21.156

21.296

21.424

21.576

21.716

21.884

22.024

22.164

22.332

22.472

22.612

22.772

22.904

23.084

23.212

23.36

23.5

23.648

23.836

23.976

24.104

24.244

24.384

24.58

24.712

24.852

25.028

25.16

25.3

25.468

25.6

25.728

25.896

26.028

26.172

26.328

26.468

26.608

26.76

26.9

27.04

27.168

27.3

27.492

27.656

27.836

27.976

28.104

28.276

28.456

28.584

28.716

28.856

28.984

29.208

29.348

29.452

29.572

29.712

29.844

30.044

30.184

30.344

30.46

30.592

30.72

30.916

31.056

31.192

31.324

31.464

31.592

31.784

31.944

32.068

32.196

32.336

32.464

32.668

32.808

32.936

33.068

33.208

33.388

33.52

33.66

33.784

33.912

34.052

