num,note,start,end,pitch
68,F#5,7.9833106575963715,8.136080610648014,"[773.0804706473191, 774.0195991935308, 776.8566497880716, 779.5758687687269, 773.2242720141089, 746.3444934245821, 746.8271714474904, 743.5724163490397, 743.931423242419, 745.1020785361392, 743.6272777219024, 744.2865437283951, 747.3112603904467, 747.0291251751848, 745.8774173775362, 754.0039159071931]"
69,G5,8.097959183673469,8.273921624988024,"[785.268179142354, 782.2394550286485, 781.5590929446573, 777.8884501722596, 774.9425205533895, 778.541761776655, 777.8391975666245, 777.9066803163734, 782.6192156457831, 784.6492208972403, 782.8876365275169, 782.7180723318161, 781.8437867476346, 779.5495671911606, 781.6719326285397, 778.8023963889248, 779.7899793213747, 782.8132679891916]"
70,A5,8.227120181405896,8.356697646194629,"[844.8453219565589, 881.804756186914, 875.6769976676903, 871.983436068196, 872.7438948622352, 876.5077513661106, 879.6457752692061, 880.8276010935917, 882.5909022455612, 883.7832030421117, 883.5165703605725, 879.8088112624771, 876.3551258238441]"
71,C5,8.347573696145124,8.545910808767951,"[553.5891718265253, 554.9475774672183, 519.3511119224022, 520.5038925889214, 520.8714897045277, 521.5889962801782, 521.9911309275014, 522.6896332074361, 523.8315784962366, 524.2419878213527, 523.5391845144133, 522.6310114355757, 521.2129046603559, 521.2936463865192, 524.3079513869593, 526.0664725010394, 526.9430690121804, 528.3180659421656, 531.0060431586486, 537.8537522570429]"
72,G4,8.483990929705216,8.613568394493951,"[384.2104268519081, 385.5517534173392, 387.1767453763116, 389.72576823340876, 391.40629783410765, 392.6276165736039, 393.1589291845386, 393.14636054889036, 391.9077456631302, 390.50834508892484, 390.9092226839075, 392.34404192905583, 392.91327912984167]"
73,C5,8.545910808767951,8.78875283446712,"[525.7216766740969, 527.1539709280136, 527.878117406836, 527.3308728515892, 526.714930152677, 525.5168048803638, 523.9998396101488, 523.4301807542231, 523.3626668875219, 524.101410944384, 524.593045209299, 524.7534201126612, 524.7278131074215, 524.7616736753129, 525.1265047659836, 525.6022671779174, 526.4056800150693, 523.1341916850946, 524.4038691643373, 525.4899085833159, 526.369599569709, 527.189164530903, 527.5988654078446, 527.4801104788423, 527.7738587061078]"
74,B-4,8.721995464852606,8.805187953115517,"[459.7403571085773, 457.2575459941643, 455.64482938821953, 456.590378877916, 458.5136848843041, 460.38260714362843, 464.27760120712037, 483.8637543750307, 491.5480779014832]"
75,C5,8.78875283446712,9.127062693622053,"[517.9381274203871, 518.2164674105904, 521.7806942454783, 525.193724076006, 527.6285184995261, 528.3208726306801, 528.0278626395339, 528.455900135799, 528.550246953906, 528.2494096704932, 527.5146692156109, 527.2845590358585, 526.6171697776562, 526.0870423700379, 526.1045034837005, 526.1504086981474, 526.2678190982764, 525.521498053859, 523.0285988655206, 517.8473403563681, 515.9241657632937, 515.5997619780162, 517.4051506310351, 520.3226797130444, 522.7418136868799, 523.6299592349596, 523.9900821803017, 525.0521668785744, 526.3256299456466, 528.1846848347085, 529.6831096655851, 531.80802819297, 532.7556907575262, 531.0390889594673]"
76,D5,8.948390022675738,9.05477499920156,"[577.5199563237932, 582.397753907063, 586.9859631259826, 590.0498638522309, 589.9294643477704, 588.5556215746719, 588.8732292774034, 588.2681613027291, 585.6908762218887, 578.2027729279405, 564.9064963823644]"
77,F4,9.04562358276644,9.175201047555174,"[328.2277653318166, 341.5048800191673, 349.8979837948997, 349.91522546655943, 349.6371353564872, 348.6011993904095, 347.6772237517699, 347.6342062285057, 347.9757206452939, 350.0007751915294, 351.7601804809539, 351.97510816958044, 350.8464011377947]"
78,C4,9.174784580498867,9.397131998339244,"[253.25196899010496, 256.19877842896426, 257.81322624814356, 260.51665441536784, 260.8337606966286, 261.3682693832829, 262.257819358964, 262.9409460349623, 263.1303501390981, 263.7577047062289, 263.22486832311097, 263.01197672815863, 263.04581462148167, 263.2032360536974, 263.69007649370496, 263.6547594778024, 263.1349524824868, 262.5027638781017, 261.3889466298125, 261.0574102603139, 260.32036921704946, 261.1335876266674, 263.2663380790998]"
79,F5,9.295238095238096,9.544852607709752,"[669.8501940419537, 668.9946613442369, 706.4987670903561, 703.6071801138144, 702.3242053576337, 700.7310779868501, 699.654553607886, 698.9632717778511, 698.8879605991025, 697.6294275801704, 697.0951385054193, 697.0923124023177, 697.0468557937088, 694.5771707694134, 694.4261525005805, 699.8909652394906, 700.7117940972357, 696.5935893672987, 695.1361827924916, 688.918368433458, 670.9649651693964, 677.1342069027203, 676.3027625866521, 686.2348165010876, 689.5810766050897]"
80,E5,9.425850340136053,9.555427804924788,"[694.5143111653076, 693.8714630806907, 694.7724454709289, 695.8001598540038, 691.5516136150171, 691.2586642557444, 686.1005067814875, 679.7402249477107, 668.5867544162627, 668.8951077347849, 666.8415933252526, 665.2071375842561, 667.5481029663503]"
81,F5,9.544852607709752,9.720815049024306,"[714.6872116871849, 710.0797155691731, 694.9070380272673, 693.4912342584859, 695.2435620755874, 698.0251057647309, 697.622284801323, 691.3982562133124, 693.5298933012293, 697.0429893587177, 695.9559338132467, 694.1180090716957, 694.2007134461003, 696.441105842887, 697.1038668057872, 697.5689588012629, 698.984603271273, 702.3298367954142]"
82,G5,9.68126984126984,9.810847306058573,"[786.3937506228879, 781.4291937564896, 781.3580396477773, 782.3652056874155, 784.4337720558142, 785.5690468545565, 786.0233304963774, 785.6547518330484, 785.0461873281962, 784.8724472469619, 784.9990183496488, 785.8805626497663, 785.8356338827933]"
83,B-4,9.793015873015873,10.040695389266816,"[472.4728837982331, 474.414406014167, 464.58862082880626, 460.58900719437395, 460.0728792898397, 460.4200801201145, 461.2718898710954, 462.62783529116524, 463.98573489778005, 464.76468846221616, 465.44385464070075, 465.9320472389386, 466.8333170963046, 468.010685181001, 468.4494446793096, 467.2340524595602, 464.7902765623421, 463.73175535174363, 463.3834239612293, 463.168764005137, 463.7269810804909, 463.6076465413007, 462.9739076279393, 461.78185694181025, 460.1697652297619]"
84,F4,9.925079365079364,10.101041806393921,"[325.90160312277226, 333.3128061639592, 347.2802789574847, 347.7533953038426, 349.07408152105177, 349.89951339652924, 350.60144059819504, 351.07158785686534, 351.46172924458665, 351.60973612530114, 351.73758743804467, 352.03116227291474, 351.5602261015795, 350.1232926345315, 348.5159333240206, 347.97901552781065, 348.81065390748887, 351.270886652909]"
85,B-4,10.040695389266816,10.292244897959183,"[448.15340994229814, 451.3934583782718, 459.1290250997519, 463.76324469603526, 465.96403847754516, 465.14903073076687, 463.8102404042728, 466.7045367992231, 466.98810105201795, 464.69112915247285, 462.5153512396911, 462.96721452472354, 463.4704448088029, 464.1297829899134, 463.74039798066116, 466.3111993342916, 467.51717078489384, 464.2722133183786, 457.1949461184654, 454.2187879325404, 449.14692364055475, 446.07791061967447, 445.92354093915947, 445.50610758036834, 443.62491402677193, 444.16683623027376]"
86,A4,10.171791383219958,10.370946312797424,"[424.13051293275, 429.3354948585705, 431.95118015565777, 433.4640415534454, 436.2125822830443, 437.8482078196889, 438.7288446780343, 438.44092372301145, 438.24216356129443, 438.6930369984705, 440.0087836075494, 445.58742237217086, 446.0078183334508, 445.2223346268689, 445.1629064252638, 443.4540014252501, 442.00787259455717, 442.53225839384953, 444.39186281638433, 450.5206332336508]"
87,B-4,10.292244897959183,10.46820733927374,"[454.14655017898383, 452.6965870429166, 450.88161116405644, 447.8899204150786, 446.08448334483006, 445.7448574847618, 446.9086198847806, 450.9051495810183, 457.09929291642965, 461.9982741848171, 465.6865154380358, 466.62506013557874, 467.0024616538282, 467.18091803515455, 467.4058078247544, 468.7674034276586, 474.8347869764398, 485.69780049120266]"
88,C5,10.39673469387755,10.549504646929194,"[531.7158443963797, 522.2570364989408, 521.1068882940729, 523.3122465493927, 527.269279071404, 530.7633039611053, 531.3598200810201, 531.2106790179294, 530.1708284972324, 530.4253880664098, 530.2954505820976, 529.9483477795328, 529.6829608777084, 533.0064375792874, 533.722132309116, 530.1423306432398]"
89,E-4,10.489614512471658,10.665576953786214,"[311.8214774830809, 310.5477450771388, 309.90988283136085, 307.6709254046046, 309.6558356732221, 310.7582695640513, 311.3272430446005, 311.3870947252425, 311.28881991634324, 311.41267166355556, 311.3085184962, 310.71780204565533, 309.65094043430486, 306.97524022909187, 303.4028841517776, 304.0281958937156, 307.69776130598996, 308.09054955242635]"
90,B-3,10.652154195011336,10.78173165980007,"[226.5768164466542, 228.32455486334962, 229.2875992828869, 231.32682657152213, 233.42751129092693, 234.07617145962212, 233.94160987102623, 233.54493673726995, 233.13891315085056, 233.10794584326652, 232.66079189678035, 232.42134509789105, 232.47948047176715]"
91,E-5,10.763900226757373,11.019319727891158,"[631.0290384200506, 625.6959574948213, 622.5985015496223, 622.217986148379, 623.8243725876952, 621.3902105923445, 620.3209168978099, 622.1574882816544, 623.3247090735883, 624.7777894422667, 624.8351836785574, 625.0097147137038, 625.0904936791981, 624.705977374919, 625.4129749097931, 624.688549403021, 621.3276648269632, 598.3079764622013, 591.363416698909, 590.6542617682056, 591.8386147282611, 591.1900419050942, 591.2267110756984, 592.963164101295, 600.6242717283351, 599.0145104291547]"
92,D5,10.924988662131517,11.03137363865734,"[593.7007293629222, 589.4665523850289, 588.8478932021114, 589.2617410150881, 590.9332173016079, 590.1192780189037, 590.1763684864047, 592.1409663514951, 590.8889894843195, 587.6675689287679, 583.9008937601775]"
93,E-5,11.019319727891158,11.172089680942802,"[605.2281721810556, 614.9577103333968, 615.5420598922487, 621.38784228127, 621.5888165538295, 618.6221772949716, 621.8955100631549, 624.9381026438773, 623.1379954670374, 623.8863909157944, 624.1705590046068, 622.9233141945163, 623.0279664123068, 620.7881053511953, 618.2519595900601, 624.494983579829]"
94,F5,11.157188208616779,11.286765673405512,"[691.2314361317096, 696.871198201758, 698.6488197530689, 699.5463059362758, 698.3017889066065, 697.7323196009711, 698.5977893769518, 700.1191493140248, 700.221629473216, 693.477104683805, 696.528256101616, 697.7068738437838, 697.4318883404948]"
95,A-4,11.266031746031745,11.349224234294656,"[399.2827166241615, 404.0514224561185, 407.2232585204619, 411.16188648853046, 412.5643925060595, 413.40277107294213, 413.9018364108637, 413.3214585413291, 412.43559623355844]"
96,E-4,11.33278911564626,11.768163265306125,"[323.6053391218567, 324.8565112982577, 324.92652134402806, 324.9125845897977, 320.25956590036964, 320.1406325691523, 299.22141181333194, 302.64831889600885, 304.6835909055891, 309.15750711378416, 311.2255469904817, 311.7763045273116, 311.67937767434, 311.09907559517944, 310.36384391242626, 309.6681512851986, 308.76504021987273, 308.9101521154989, 309.68997801436, 310.6326878280798, 311.44823898778645, 311.7993917636353, 311.8427339939668, 310.90493312700676, 308.4300100742582, 304.85799791895937, 302.55596218716306, 302.25405457758836, 302.3112423648434, 301.2579910103129, 297.9282015290782, 295.4224495611395, 298.2767552944491, 301.7516457701082, 305.6980506729072, 305.6729054211685, 304.39700820346525, 303.0423215277194, 321.59753040580887, 320.308207372951, 318.19611071849016, 314.96857807500544, 313.3504973756468, 311.70665000689473]"
97,B-3,11.637551020408162,11.790320973459805,"[234.11744138855204, 233.5432128658222, 233.00401430817112, 232.71788628082982, 232.53477156650465, 232.7039028261931, 233.04267520731185, 233.03837356533634, 233.184589337364, 233.2182762032214, 233.23867012805127, 233.3713956329082, 235.3105910385774, 242.89227795421493, 246.22902124371112, 246.8388985884928]"
98,E-4,11.768163265306125,11.956825396825394,"[311.39080651245257, 310.673970759407, 310.82050850890016, 310.8548703612816, 311.00491965283754, 311.2394319698205, 311.84808094881544, 312.64660338205744, 313.4405521042397, 313.87185348112916, 314.25845353511, 312.94613193715793, 311.9997987053166, 310.5050329810627, 309.60089883605394, 308.25197069599227, 304.61628663453445, 326.0561409502177, 293.18442809896743]"
99,G4,11.888616780045352,12.077278911564624,"[390.3395082388199, 391.61633830304106, 391.1723168655237, 391.5895142909349, 391.34750298063216, 390.52390379437054, 389.7459283624788, 388.38031168350676, 386.3248080654722, 381.8953058328595, 381.7593628664503, 384.36003631957254, 386.54515988352944, 387.95150563507946, 389.95336223704317, 391.69532212303864, 392.59924206436494, 393.23361832888787, 394.2456826247308]"
100,E-4,11.956825396825394,12.086402861614127,"[293.7031095080745, 296.0818466535769, 299.79708074142, 306.4553077869182, 312.54928080812016, 315.17482215955687, 315.56772211674536, 315.19695202659966, 314.03999686683477, 312.8212134907031, 311.9539922213777, 311.2056526484495, 310.30490034132595]"
101,G4,12.077278911564624,12.34140589569161,"[397.6895803932048, 399.0852633480059, 396.72698760058637, 395.6053390972779, 394.4063071634509, 393.5996647443051, 393.69756265987434, 393.951986921617, 393.91191918297125, 393.7905667769914, 393.6685117406096, 393.4645749538344, 392.97029153836763, 392.6520189571182, 392.4653513466442, 392.21734374222694, 392.9130806162621, 393.886164529745, 394.44777922831827, 394.9602005644351, 394.99432783905235, 394.97104269822455, 394.99253724885926, 394.62355815509477, 394.2058309887859, 393.0208059753278, 391.81980031942254]"
102,C5,12.207891156462585,12.451700680272115,"[489.579967343201, 492.5738318951137, 511.7810922788228, 520.9255037695425, 521.6193344096456, 521.6557946215348, 522.3243210526421, 522.6766739819772, 522.7460435566793, 523.3181139465908, 523.5426862335681, 523.3134067285108, 523.2423105184595, 521.9737425679278, 518.598972267369, 518.8030016283133, 521.5233052005633, 523.060419763108, 523.8191799430944, 524.7409269873405, 525.748178197464, 526.7646790617916, 524.0877918393564, 522.1685552711541, 522.0538987931517]"
103,G4,12.34140589569161,12.470983360480346,"[368.6243516649378, 380.79038072336976, 388.06898889912355, 390.0702353602199, 390.72495890277276, 391.52668095881927, 391.92997100252035, 392.1023381664744, 392.2331811383283, 392.08897394078065, 392.23517738040607, 391.8154463083716, 391.4099345726321]"
104,C5,12.451700680272115,12.686802721088435,"[523.7096657026466, 524.3388449044592, 525.6559721505444, 526.7357472880711, 529.4322780298729, 533.1075302411732, 527.1837771467339, 525.3017578841116, 525.4783280184871, 525.1173474355899, 525.0469641233399, 524.4882139502234, 522.924019856663, 520.1623039889764, 517.7572248481035, 518.27231927477, 521.48460639264, 523.8724849586888, 524.4678588560744, 527.0961688931494, 537.523162098795, 544.8573011856029, 545.3532025071585, 544.6407810908745]"
105,E-5,12.564897959183671,12.786938775510206,"[617.4614200795617, 613.7316859512813, 617.1820499732722, 623.6393471395373, 619.306072260298, 618.6786959363499, 620.7207895386664, 622.5698847760798, 624.1721996565974, 624.9560587957287, 625.3033980094051, 625.216955396085, 626.0208174714124, 622.5733732128995, 620.5075744706629, 622.3889600502838, 624.305540038115, 641.2808942314517, 594.2074362339009, 592.9140535922191, 599.4761134340392, 598.4979241419371, 591.4318661830565]"
106,C5,12.686802721088435,12.83957267414008,"[524.613726527695, 526.7014710902605, 529.722002067206, 531.7462823891677, 526.8506492883496, 525.1406116014316, 524.8424939092291, 525.311565791166, 525.1484269534018, 524.908147652084, 524.5559358792045, 523.553536299046, 521.1319394445643, 517.4712053431537, 517.0286348758252, 519.0845192332027]"
107,E-5,12.786938775510206,12.91651624029894,"[633.4007851601438, 626.9127247849235, 620.7776385494209, 618.6414635224579, 614.2300479975837, 618.0582586209455, 622.561826263557, 624.613854643448, 625.4525394264191, 625.6866298818721, 626.0600912912862, 627.9294012708831, 644.1436264921247]"
108,F4,12.916099773242632,13.16716553287982,"[375.3189751980107, 372.12850108155885, 364.46785551858704, 356.46346785428227, 353.5284840028698, 351.181524022831, 349.4615750508975, 348.6014883724911, 348.2464927684076, 348.5082562369592, 349.55708461445226, 350.841997843011, 352.87234162612083, 352.5441600249767, 351.52716499697107, 348.91055723360466, 347.19786517309353, 346.34880332853686, 346.91503467253733, 347.3214142677808, 348.0727971801178, 348.5622668355526, 351.2848939997894, 354.86843027706044, 358.4830397096073, 359.2311818334178]"
109,C4,13.036553287981858,13.212515729296413,"[274.3234177177249, 277.9563839769983, 273.5433093167835, 264.96139156815525, 264.25040421163266, 262.8558589286191, 262.393296824897, 262.71622808446017, 263.07318686363726, 264.11658860845444, 264.77809886329896, 265.02167966978226, 265.0814622148563, 264.8387699390685, 264.58022051769694, 264.6530758551919, 264.7326123128619, 264.68226305827994]"
110,F4,13.16716553287982,13.416780045351475,"[358.24451277575855, 365.8202874532714, 357.084552343877, 351.25975099176287, 350.32574652091057, 350.34826328967137, 349.76901406373764, 349.3833169302868, 349.69888312939423, 350.4175591275984, 351.11318951841145, 351.6196307046787, 350.7405091981723, 349.60551784953685, 347.90150468998826, 347.47354649348074, 347.6503847057876, 348.1756955391898, 348.30793027596775, 349.39337743712815, 350.61042282211895, 352.0247006015319, 351.3888096052717, 350.75566567551516, 349.2869054779851]"
111,A4,13.286167800453516,13.505306122448983,"[442.05850247377924, 438.6688572410643, 436.9858653050337, 436.9638633988561, 439.3292803639678, 440.08972426615185, 441.1065282973145, 441.5446146378528, 441.4805158554084, 441.0952809583091, 440.5682718323028, 440.67543844290935, 441.96450956784923, 441.41296133648257, 441.19250014946715, 441.9924623377518, 441.9672378312223, 442.1058926579142, 442.79082878059677, 444.6841435604074, 448.1719647575758, 452.7486113064697]"
112,F4,13.416780045351475,13.523165021877295,"[353.06337126079535, 352.05791698857917, 352.14104419530497, 351.5100018662957, 350.4958504419762, 350.2997111003615, 350.30587158261716, 350.4537197264139, 351.26293756644833, 352.3069396894303, 354.1089860339092]"
113,A4,13.505306122448982,13.746213151927435,"[440.7757081511253, 441.6702422797987, 442.11294870748674, 440.6513384032611, 438.21275213970796, 438.50565297343405, 439.52337397427635, 440.0340698688061, 440.2619414969985, 440.412310668265, 440.4776890216807, 440.61956574288126, 440.70916032628486, 440.8076836047211, 441.19717650847383, 439.2899920770108, 435.14045882022754, 434.35546858658876, 436.42158328050436, 438.6765790193627, 440.28147604950186, 441.03861966757404, 441.49057156386857, 439.66165899654294, 437.50183204175363]"
114,D5,13.637369614512473,13.875374149659866,"[565.6871423736503, 575.8345704602666, 582.4469259762142, 585.7111049120043, 586.924237875214, 587.6527980259651, 587.7066857879527, 587.3549088575317, 587.5274731235681, 588.3291201071538, 588.7946169195494, 588.9923271327593, 588.8792754007866, 588.5557347862764, 589.6819861619022, 589.7058118761348, 588.3602369045594, 588.1428336481503, 588.4211857498999, 588.6371335954009, 588.4730130315236, 588.8730032772015, 588.7043869760594, 588.5306991470557]"
115,A4,13.746213151927435,13.92217559324199,"[439.56803234312974, 437.7628992176914, 438.62749978234785, 440.7926973123349, 441.1370260277855, 441.91257889895417, 442.4169906034006, 442.2633701311617, 441.73971733861947, 441.4182153211936, 440.77261604176056, 440.6575982077278, 440.33525616781446, 439.31940775316707, 439.29666139820773, 438.2733604624497, 438.1218309462866, 439.68429179751274]"
116,D5,13.875374149659866,14.082902494331064,"[588.3559566235458, 592.5661983878938, 591.0845646987495, 588.5644626619865, 587.4461711553687, 587.4714905213114, 587.7186111401163, 587.7386372485784, 588.2311693689143, 588.8733783915728, 589.4722274307398, 590.9077113482026, 590.9006617160671, 588.7428055509141, 588.1986740592971, 588.1386543055955, 587.8718367212394, 587.6793132889931, 587.8382566567875, 587.9434301592178, 587.2033435406197]"
117,F5,14.00453514739229,14.225124716553287,"[682.3061619567682, 697.7277694933609, 700.8233181172078, 700.1935455281316, 697.8032352126793, 696.5892966679528, 696.612037856733, 696.1314339802636, 694.2966425171126, 693.8356351756186, 694.1288837233074, 695.4457932260807, 697.3038800272461, 698.0641963640097, 699.4878382786317, 699.7735744214831, 699.725584954517, 699.0692460862617, 696.8004230311417, 698.1613199144044, 697.564362157532, 696.137312498565, 670.0043716566936]"
118,D5,14.082902494331064,14.374827376960173,"[586.7856586497315, 587.6172235525283, 587.2927610862243, 586.6445711928922, 585.5567739889891, 585.5697899702433, 586.602143807423, 587.8189447215062, 588.3613202002339, 588.2992832403233, 588.5088009767338, 589.0770702807645, 589.8800221781023, 589.8563392084033, 588.6192150206264, 587.6930062350698, 587.7434431903754, 587.8406797793864, 587.7393327129972, 587.9669352630244, 588.8601402948207, 589.6071835733201, 589.2397898256366, 587.7679939841591, 586.511452147016, 585.0675448849743, 584.0694422497763, 580.4342234241402, 575.5405441197144, 571.5589264086125]"
119,F5,14.225124716553287,14.33150969307911,"[696.3129548072677, 700.2223071457952, 699.0762798806934, 699.6722041553126, 699.5032381343408, 698.4888134621538, 698.0122392473068, 698.6171030164062, 699.9917290157614, 696.1456747364159, 697.5751305543936]"
120,G4,14.311232048374903,14.532789115646258,"[388.9493601701507, 386.1271776524752, 393.4243592453697, 389.4452924748846, 390.9890541345294, 391.15598425056646, 390.3539739576886, 389.94247263920636, 389.30522148450365, 388.7676280701751, 387.52254375565303, 386.58965116073426, 385.2786008776399, 383.47677818782665, 383.11037388399205, 384.3021487559872, 387.1809091872185, 390.0311039202646, 391.3052446283092, 391.98288648467826, 392.64985314376656, 392.42865323842625, 393.02688223560915]"
121,D4,14.423945578231294,14.553523043020027,"[285.04624016621773, 276.63920566050786, 280.2361047762427, 298.5867070052696, 288.4932033182174, 290.09128856663807, 291.6644056056542, 293.05729160855026, 294.235152809246, 295.47274799848265, 297.0585849465265, 300.01022592430684, 302.85565339661724]"
122,G4,14.532789115646258,14.773696145124715,"[393.49875593887487, 391.7338138489146, 390.45101929118664, 388.38198228798774, 385.63133169899425, 384.73254169207655, 387.39067937261757, 389.355804780183, 390.24952279328403, 390.75950944255635, 390.42486841816986, 389.87801739656345, 388.4419238516012, 386.6225247760825, 384.50590517860775, 380.31406326823185, 380.0229740311108, 381.7143377849404, 385.185485376492, 391.71249930030945, 393.95806562983853, 394.9625606098335, 394.37768252801754, 392.70034335853245, 393.6333391294353]"
123,B-4,14.664852607709749,14.894149659863947,"[443.5059584202543, 445.2807918951082, 447.1054581362287, 449.6242512655318, 452.40989841270937, 456.5697155798307, 459.74458560239697, 462.90821894959146, 466.22059871145296, 467.504629664102, 466.4975034422473, 463.1462206115257, 461.20311550305496, 459.1161683078625, 445.9815618928308, 446.7979335336619, 451.66867176609446, 454.87048528640196, 458.384260866133, 461.93024635900827, 464.3920195289644, 464.2531512044624, 459.4066064553341]"
124,G4,14.773696145124715,14.949658586439268,"[392.8093612501542, 391.3058512014564, 388.63456638534734, 386.6525167553485, 386.41318592666903, 388.0151696723856, 389.5186819381739, 390.6537833001331, 391.4513721828913, 391.76901145086356, 391.76951675684853, 391.6908259997292, 390.2728442797417, 388.3970123866451, 383.4482601729871, 380.5173137916977, 382.11916367097814, 382.75565251168166]"
125,B-4,14.894149659863947,15.140861678004534,"[458.7172461795282, 456.4380206903838, 455.01929457933943, 455.48373543827586, 457.85472053238516, 461.3654741741066, 464.1708956891435, 466.08500626373666, 466.6992065007521, 466.12431156403966, 465.6201165592752, 464.9832716250304, 465.5832104177859, 467.21596483948406, 467.94845702375477, 462.40332957700036, 461.63500059934677, 462.2531601697626, 463.9563766742751, 465.2441602750986, 465.06885169553817, 461.7356554509718, 459.40042973616636, 458.79486266122444, 460.5072159406494]"
126,E-5,15.016054421768706,15.236643990929705,"[596.6512063449611, 592.7149726529578, 610.7159045783815, 613.9191259903296, 618.2860887100288, 621.9002661131959, 623.3696529758142, 623.7634824528169, 623.6651628282951, 623.5572240727323, 624.2653527223503, 624.626454999433, 625.864826665795, 627.517310414178, 625.1829266820896, 625.1887263271536, 625.7413889093032, 624.1325396560702, 621.4392694421992, 617.4439698633885, 621.702705313309, 623.6843119432749, 625.594395602483]"
127,B-4,15.140861678004534,15.293631631056178,"[444.35673312364025, 448.19516103932926, 451.8808294385864, 455.8059340873119, 460.1658233029958, 463.1607640900199, 465.9764910952621, 467.36839909925885, 466.82521428304597, 465.3488796532352, 464.46351786832594, 464.5110793569375, 464.692194239118, 465.303953778614, 460.85864339159764, 457.4376246263132]"
128,E-5,15.236643990929705,15.44562358276644,"[622.6780853949977, 624.23749861806, 622.2663748000311, 620.0038368316968, 624.979211538236, 627.7760974973859, 626.7457277790278, 626.0185364004824, 625.9506938651657, 625.6649449458175, 625.3150736459826, 625.983102979752, 627.061825189257, 626.5191227862739, 626.3073603600968, 626.2113303577787, 627.3145319186643, 628.2392796458021, 628.5225818054546, 630.6075234475263, 627.681205683416]"
129,G5,15.364353741496599,15.560272108843535,"[792.1600691558785, 786.5776425442725, 780.3753400317944, 778.2782132038516, 778.4847203603755, 779.2321572368088, 780.153498677558, 780.4225240245896, 781.0140318880799, 781.7079287515725, 782.7989086099109, 783.475137024194, 783.2440856114323, 783.6861095866609, 783.7058422399318, 783.4281436532217, 779.9393414321903, 779.4398626279918, 780.6863160920125, 782.1739589015925]"
130,E-5,15.44562358276644,15.598393535818087,"[620.8086787073989, 625.654334813391, 624.4425806633412, 624.308015179323, 623.4282418183507, 620.7322878247338, 616.6093373056195, 617.7447152139368, 621.6648594249793, 623.4622971866061, 624.6156383717653, 625.1192719219747, 625.6582436651886, 626.5812000546941, 628.0034728004532, 629.6266347077402]"
131,G5,15.560272108843535,15.736234550158091,"[786.7735315014808, 779.9784651027425, 778.8181296146159, 780.191196953882, 779.9375926784877, 777.006010576668, 777.9044203168552, 780.5258462644155, 782.43449760664, 783.1866527696786, 783.6833665336185, 784.106005199285, 783.7431930009036, 783.7717729865233, 784.3870052731061, 785.253004828603, 786.9730981824139, 793.0498441622562]"
132,A4,15.70829931972789,15.920181405895693,"[457.52166723231284, 446.7425079852991, 440.5978896425811, 437.6764939864231, 437.87885141871124, 438.5615480310799, 439.03695819493385, 438.7790589260835, 438.29971112956594, 437.55530031755853, 437.2817365941031, 437.2811532859755, 437.67995392952844, 437.935198607667, 438.4688846141182, 436.76912921086466, 437.54168674773445, 439.46053547259476, 440.10941354923824, 440.40179078954566, 439.94697034760713, 439.49187744100635]"
133,F4,15.850521541950116,15.933714030213027,"[349.47741173279337, 350.2331309218704, 349.7006298809325, 349.2416251908915, 348.56658345994043, 347.7972767555166, 347.5830938671896, 346.33705830978965, 346.5399514727536]"
134,A4,15.920181405895693,16.181405895691608,"[427.6492254479008, 433.4036080224995, 433.84185476909533, 429.7680987301072, 429.8533041712285, 432.6982190646157, 435.55629128587924, 437.3303757125436, 439.11421393466185, 440.242775131607, 440.75409144316916, 441.0015165554345, 440.8361088438328, 440.5918674640808, 441.14353916700026, 442.2057605406746, 443.003252336666, 442.3826371560241, 441.86128300591804, 442.0795111177949, 441.9813132166893, 442.44399264273375, 443.7145161201497, 445.5455696173068, 446.34904736044905, 444.15647197004023, 440.30051329448264]"
135,C5,16.056598639455785,16.284444444444443,"[526.8106824892917, 525.7184740544888, 523.2939544976609, 523.7846765664154, 524.9151739251538, 525.5235846128843, 525.5344255806391, 524.6196389874764, 523.7962998596073, 523.3183118993833, 522.9690812815802, 522.4588780736984, 521.7494060184855, 520.1435370639571, 519.8382588826577, 521.4480126472951, 522.0519599235682, 522.3826764414381, 522.3830219861978, 522.828435241167, 524.8834155782152, 530.1451156544288, 534.5476102221102]"
136,A4,16.181405895691608,16.403753313531986,"[442.8183562439866, 441.3425584469897, 439.5776200893474, 439.495330016918, 439.98138105069586, 440.2514443522289, 440.88043129186934, 440.89412243231976, 440.902784555875, 440.67281903960316, 440.26683670191767, 440.99340936027136, 442.16053808088805, 442.3744377900781, 442.34790772014344, 443.1764124205008, 443.171594701236, 443.43990474341746, 443.96457672607477, 444.8209119155468, 446.06342202071323, 446.51530962615277, 445.72176762402955]"
137,C5,16.284444444444443,16.525351473922903,"[527.606037937578, 521.5634330316456, 520.0150757099833, 519.9474449966553, 521.5779197147442, 523.5675241284674, 524.4855377066369, 524.8279492361585, 524.419317223484, 523.997905109445, 523.8151107715504, 523.7671208185368, 523.6085233777037, 523.2611773637658, 522.3114087159481, 519.6512359106226, 521.814787148629, 524.6062955302649, 525.5779757880416, 525.9554752671565, 525.3727782704086, 525.4781962441133, 526.4447276759842, 527.4586415580898, 527.5700623532412]"
